title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model
Portrait of a young man,220325,Rembrandt,1663.0,https://uploads0.wikiart.org/images/rembrandt/portrait-of-a-young-man-1663.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
David and Uriah,220114,Rembrandt,1665.0,https://uploads1.wikiart.org/images/rembrandt/david-and-uriah-1665.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Jan Antonedis van der Linden,220173,Rembrandt,1665.0,https://uploads5.wikiart.org/images/rembrandt/jan-antonedis-van-der-linden-1665.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of an Old Man,220336,Rembrandt,1665.0,https://uploads8.wikiart.org/images/rembrandt/portrait-of-an-old-man-1665.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Self-portrait,220449,Rembrandt,1665.0,https://uploads8.wikiart.org/images/rembrandt/self-portrait-1665.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,"Baroque, Tenebrism",,1.0
Self-Portrait,220450,Rembrandt,1665.0,https://uploads1.wikiart.org/images/rembrandt/self-portrait-1665-1.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Juno,220197,Rembrandt,1665.0,https://uploads3.wikiart.org/images/rembrandt/juno.jpg!Large.jpg,rembrandt,mythological painting,,"Baroque, Tenebrism",,1.0
Lady with a Lap Dog,220200,Rembrandt,1665.0,https://uploads0.wikiart.org/images/rembrandt/lady-with-a-lap-dog.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Lucretia,220223,Rembrandt,1666.0,https://uploads3.wikiart.org/images/rembrandt/lucretia-1666.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
The Jewish Bride,220616,Rembrandt,1666.0,https://uploads2.wikiart.org/images/rembrandt/the-jewish-bride-1666.jpg!Large.jpg,rembrandt,genre painting,,"Baroque, Tenebrism",,1.0
The Poet Jeremia de Decker,220637,Rembrandt,1666.0,https://uploads3.wikiart.org/images/rembrandt/the-poet-jeremia-de-decker-1666.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Portrait of a Man,220306,Rembrandt,1667.0,https://uploads3.wikiart.org/images/rembrandt/portrait-of-a-man-1667.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of an elderly man,220334,Rembrandt,1667.0,https://uploads3.wikiart.org/images/rembrandt/portrait-of-an-elderly-man-1667.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Man in the Hat Decorated with Pearls,220313,Rembrandt,1667.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-a-man-in-the-hat-decorated-with-pearls.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Family Group,220137,Rembrandt,1668.0,https://uploads7.wikiart.org/images/rembrandt/family-group-1668.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
"Portrait of Titus, the Artist's Son",220386,Rembrandt,1668.0,https://uploads6.wikiart.org/images/rembrandt/portrait-of-titus-the-artist-s-son.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Self-portrait,220451,Rembrandt,1669.0,https://uploads8.wikiart.org/images/rembrandt/self-portrait-1669.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,"Baroque, Tenebrism",,1.0
Self-portrait,220452,Rembrandt,1669.0,https://uploads1.wikiart.org/images/rembrandt/self-portrait-1669-1.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,"Baroque, Tenebrism",,1.0
Self-portrait in at the Age of 63,220480,Rembrandt,1669.0,https://uploads1.wikiart.org/images/rembrandt/self-portrait-in-at-the-age-of-63-1669.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,"Baroque, Tenebrism",,1.0
The Return of the Prodigal Son,220651,Rembrandt,1669.0,https://uploads7.wikiart.org/images/rembrandt/the-return-of-the-prodigal-son-1669.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Simeon in the Temple,220513,Rembrandt,1669.0,https://uploads5.wikiart.org/images/rembrandt/simeon-with-the-christ-child-in-the-temple.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
The Flight into Egypt,9223372032559845853,Rembrandt,,https://uploads7.wikiart.org/00268/images/rembrandt/rembrandt-the-flight-into-egypt-1.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
The Flight into Egypt,9223372032559845852,Rembrandt,,https://uploads7.wikiart.org/00268/images/rembrandt/rembrandt-harmensz-van-rijn-052-1.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
"Christ Appearing to Mary Magdalene, ‘Noli me tangere’",9223372032559834972,Rembrandt,,https://uploads5.wikiart.org/00216/images/rembrandt/content-1.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
St. Peter in Prison,9223372032559831307,Rembrandt,,https://uploads8.wikiart.org/00199/images/rembrandt/rembrandt-van-rijn-st-peter-in-prison-the-apostle-peter-kneeling-google-art-project-1.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Sacrifice of Isaac,9223372032559831301,Rembrandt,,https://uploads8.wikiart.org/00199/images/rembrandt/woa-image-1-2.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Man with a Falcon (possibly St. Bavo),9223372032559831272,Rembrandt,,https://uploads1.wikiart.org/00199/images/rembrandt/rembrandt-man-with-a-falcon-on-his-wrist-1.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
A Seated Man,219975,Rembrandt,,https://uploads2.wikiart.org/images/rembrandt/a-seated-man.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
A Study of an Elderly Man in a Cap,219982,Rembrandt,,https://uploads6.wikiart.org/images/rembrandt/a-study-of-an-elderly-man-in-a-cap.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Christ Crowned with Thorns,220091,Rembrandt,,https://uploads7.wikiart.org/images/rembrandt/christ-crowned-with-thorns.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Christ raises Jairus,220102,Rembrandt,,https://uploads1.wikiart.org/images/rembrandt/christ-raises-jairus.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Christ taken down,220106,Rembrandt,,https://uploads7.wikiart.org/images/rembrandt/christ-taken-down.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Evangelist Writing,220136,Rembrandt,,https://uploads8.wikiart.org/images/rembrandt/evangelist-writing.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Old Man in Prayer,220271,Rembrandt,,https://uploads7.wikiart.org/images/rembrandt/old-man-in-prayer.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Portrait of a Rabbi,220317,Rembrandt,,https://uploads0.wikiart.org/images/rembrandt/portrait-of-a-rabbi.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait Of An Old Man,220337,Rembrandt,,https://uploads3.wikiart.org/images/rembrandt/portrait-of-an-old-man.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Sacrifice of Manoah,220405,Rembrandt,,https://uploads0.wikiart.org/images/rembrandt/sacrifice-of-manoah.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Study of Jewish Bride,220542,Rembrandt,,https://uploads2.wikiart.org/images/rembrandt/study-of-jewish-bride.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
The Philosopher,220634,Rembrandt,,https://uploads5.wikiart.org/images/rembrandt/the-philosopher.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
The Pilgrims at Emmaus,220636,Rembrandt,,https://uploads3.wikiart.org/images/rembrandt/the-pilgrims-at-emmaus.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
The Beheading of John the Baptist,220694,Rembrandt,,https://uploads5.wikiart.org/images/rembrandt/the-beheading-of-john-the-baptist.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Crown of Roses,218392,Renoir Pierre-Auguste,1858.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/crown-of-roses.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Realism,,1.0
Reclining Nude,218962,Renoir Pierre-Auguste,1860.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/reclining-nude-1860.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
The Artist s Mother,219165,Renoir Pierre-Auguste,1860.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/the-artist-s-mother-1860.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Sleeping Cat,219052,Renoir Pierre-Auguste,1862.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/sleeping-cat-1862.jpg!Large.jpg,pierre-auguste-renoir,animal painting,,Impressionism,,1.0
The Return of the Boating Party,219283,Renoir Pierre-Auguste,1862.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/the-return-of-the-boating-party-1862.jpg!Large.jpg,pierre-auguste-renoir,marina,,Realism,,1.0
Arum and Conservatory Plants,218226,Renoir Pierre-Auguste,1864.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/arum-and-conservatory-plants-1864.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Romaine Lascaux,218980,Renoir Pierre-Auguste,1864.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/romaine-lascaux-1864.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Spring Flowers,219065,Renoir Pierre-Auguste,1864.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/spring-flowers-1864.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
William Sisley,219398,Renoir Pierre-Auguste,1864.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/william-sisley-1864.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Colonel Barton Howard Jenks,218383,Renoir Pierre-Auguste,1865.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/colonel-barton-howard-jenks-1865.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Portrait of Mademoiselle Sicotg,218930,Renoir Pierre-Auguste,1865.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/portrait-of-mademoiselle-sicotg-1865.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Flowers in a Vase,218440,Renoir Pierre-Auguste,1866.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/flowers-in-a-vase.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
In St Cloud Park,218571,Renoir Pierre-Auguste,1866.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/in-st-cloud-park-1866.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Spring Bouquet,219064,Renoir Pierre-Auguste,1866.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/spring-bouquet-1866.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
The Fairies Pond,219211,Renoir Pierre-Auguste,1866.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-fairies-pond-1866.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Realism,,1.0
The Inn of Mother Anthony,219236,Renoir Pierre-Auguste,1866.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-inn-of-mother-anthony-1866.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Realism,,1.0
The Painter Jules Le Coeur Walking His Dogs in the Forest of Fontainebleau,219263,Renoir Pierre-Auguste,1866.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/the-painter-jules-le-coeur-walking-his-dogs-in-the-forest-of-fontainebleau-1866.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Realism,,1.0
Two Figures in a Landscape,219335,Renoir Pierre-Auguste,1866.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/two-figures-in-a-landscape-1866.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Realism,,1.0
Frederic Bazille Painting The Heron (Frederic Bazille at his Easel),218448,Renoir Pierre-Auguste,1867.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/frederic-bazille-painting-the-heron-1867.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Lise with Umbrella,218697,Renoir Pierre-Auguste,1867.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/lise-with-umbrella-1867.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
The Champs Elysees during the Paris Fair of 1867,219189,Renoir Pierre-Auguste,1867.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/the-champs-elysees-during-the-paris-fair-of-1867-1867.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
The Pont des Arts and the Institut de France,219271,Renoir Pierre-Auguste,1867.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/the-pont-des-arts-and-the-institut-de-france-1867.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Realism,,1.0
Diana,218409,Renoir Pierre-Auguste,1867.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/diana.jpg!Large.jpg,pierre-auguste-renoir,mythological painting,,Realism,,1.0
In summer (The Gypsy),218572,Renoir Pierre-Auguste,1868.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/in-summer-the-gypsy-1868.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Landscape,218601,Renoir Pierre-Auguste,1868.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/landscape-1868.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Alfred Sisley and His Wife,218945,Renoir Pierre-Auguste,1868.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/portrait-of-the-couple-sisley-1868.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Skaters in the Bois de Boulogne,219051,Renoir Pierre-Auguste,1868.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/skaters-in-the-bois-de-boulogne-1868.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Realism,,1.0
The Clown (James Bollinger Mazutreek),219195,Renoir Pierre-Auguste,1868.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/the-clown-james-bollinger-mazutreek-1868.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
The Painter Alfred Sisley,219262,Renoir Pierre-Auguste,1868.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-painter-alfred-sisley-1868.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Woman in a Garden (Woman with a Seagull),219416,Renoir Pierre-Auguste,1868.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/woman-in-a-garden-woman-with-a-seagull-1868.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
La Grenouillere,218595,Renoir Pierre-Auguste,1869.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/la-grenouillere-1869.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
La Grenouillere,218596,Renoir Pierre-Auguste,1869.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/la-grenouillere-1869-1.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
La Grenouillere,218597,Renoir Pierre-Auguste,1869.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/la-grenouillere-1869-2.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Leonard Renoir,218690,Renoir Pierre-Auguste,1869.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/leonard-renoir-1869.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Mixed Flowers In An Earthware Pot,218761,Renoir Pierre-Auguste,1869.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/mixed-flowers-in-an-earthware-pot-1869.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Woman in a Lace Blouse,219419,Renoir Pierre-Auguste,1869.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/woman-in-a-lace-blouse-1869.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Young Boy with a Cat,219496,Renoir Pierre-Auguste,1869.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/young-boy-with-a-cat-1869.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
A Road in Louveciennes,218178,Renoir Pierre-Auguste,1870.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/a-road-in-louveciennes.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Realism,,1.0
A Walk in the Woods (Madame Lecoeur and Her Children),218181,Renoir Pierre-Auguste,1870.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/a-walk-in-the-woods-madame-lecoeur-and-her-children-1870.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Barges on the Seine,218241,Renoir Pierre-Auguste,1870.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/barges-on-the-seine-1870.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Realism,,1.0
Head of a Dog,218534,Renoir Pierre-Auguste,1870.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/head-of-a-dog-1870.jpg!Large.jpg,pierre-auguste-renoir,animal painting,,Impressionism,,1.0
Lise on the Bank of the Seine,218696,Renoir Pierre-Auguste,1870.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/lise-on-the-bank-of-the-seine-1870.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Realism,,1.0
Madame Stora in Algerian Dress,218729,Renoir Pierre-Auguste,1870.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/madame-stora-in-algerian-dress-1870.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Odalisque (An Algerian Woman),218816,Renoir Pierre-Auguste,1870.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/odalisque-an-algerian-woman-1870.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Orientalism,,1.0
Pierre Henri Renoir,218855,Renoir Pierre-Auguste,1870.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/pierre-henri-renoir-1870.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Realism,,1.0
Vase of Lilacs and Roses,219366,Renoir Pierre-Auguste,1870.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/vase-of-lilacs-and-roses.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Young Woman in a Boat (Lise Trehot),219550,Renoir Pierre-Auguste,1870.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/young-woman-in-a-boat-lise-trehot-1870.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Bouquet in a theater box,218283,Renoir Pierre-Auguste,1871.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/bouquet-in-a-theater-box.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
Captain Edouard Bernier,218342,Renoir Pierre-Auguste,1871.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/captain-edouard-bernier-1871.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Jacques Eugene Spuller,218578,Renoir Pierre-Auguste,1871.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/jacques-eugene-spuller-1871.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Madame Marie Octavie Bernier,218720,Renoir Pierre-Auguste,1871.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/madame-marie-octavie-bernier-1871.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Portrait of Edmond Maitre (The Reader),218910,Renoir Pierre-Auguste,1871.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/portrait-of-edmond-maitre-the-reader-1871.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Rapha Maitre,218955,Renoir Pierre-Auguste,1871.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/rapha-maitre-1871.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Rapha Maitre,218956,Renoir Pierre-Auguste,1871.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/rapha-maitre.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Still Life with Bouquet,219086,Renoir Pierre-Auguste,1871.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/still-life-with-bouquet-1871.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
The Path through the Forest,219267,Renoir Pierre-Auguste,1871.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/the-path-through-the-forest-1871.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
